DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2022-0201-TLS,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,GLIDE:EP-2022-000162,Dengue,TLS,Timor-Leste,South-eastern Asia,Asia,"Aileu, Ainaro, Baucau, Bobonaro, Covalima, Dili, Ermera, Liquica, Manatuto, Manufahi, Oecusse, Viqueque municipalities",,,No,No,No,,,Vaccinated,,,,2022,1,,2022,1,31,20,,1353,,1353,,,,,,,96.04634213,,2022-04-08,2023-09-25
2022-0204-PHL,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,GLIDE:TC-2022-000197,Tropical storm 'Megi' (Agaton),PHL,Philippines,South-eastern Asia,Asia,"Davao Region, Northern Mindanao, Leyte, Southern Leyte,Negros Occidental and Iloilo provinces",,"Flood|Slide (land, mud, snow, rock)",No,No,Yes,,80,Kph,,,,2022,4,10,2022,4,12,346,8,2298780,,2298788,,,,,41556,43267,96.04634213,"[{""adm1_code"":67160,""adm1_name"":""Region X (Northern Mindanao)""},{""adm1_code"":67161,""adm1_name"":""Region XI (Davao Region)""},{""adm2_code"":24250,""adm2_name"":""Iloilo""},{""adm2_code"":24251,""adm2_name"":""Negros Occidental""},{""adm2_code"":24258,""adm2_name"":""Leyte""}]",2022-04-11,2023-09-25
2022-0205-ZAF,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2022-000201,,ZAF,South Africa,Sub-Saharan Africa,Africa,"Umlazi Town (Durban, KwaZulu-Natal Province)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,Yes,,,Km2,,,,2022,4,8,2022,4,18,544,50,135345,6895,142290,,,1800000,1874095,3500000,3644074,96.04634213,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",2022-04-11,2023-09-25
2022-0212-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,"Williamson and Bell Counties (Texas); Pocahontas County (Iowa); Atoka and Coal counties (Oklahoma); Faulkner, Franklin, Logan, Prairie, Sebastian, and White Counties (Arkansas); Mower County (Minnesota); Jefferson, Shelby, Hardin Counties (Kentucky); Louisiana, Mississippi, Alabama, Tennessee, Indiana",,Flood|Hail,No,No,No,,265,Kph,,,,2022,4,11,2022,4,14,1,28,15,,43,,,,,2800000,2915259,96.04634213,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm2_code"":28812,""adm2_name"":""Faulkner""},{""adm2_code"":28813,""adm2_name"":""Franklin""},{""adm2_code"":28831,""adm2_name"":""Logan""},{""adm2_code"":28848,""adm2_name"":""Prairie""},{""adm2_code"":28854,""adm2_name"":""Sebastian""},{""adm2_code"":28862,""adm2_name"":""White""},{""adm2_code"":29542,""adm2_name"":""Pocahontas""},{""adm2_code"":29717,""adm2_name"":""Hardin""},{""adm2_code"":29726,""adm2_name"":""Jefferson""},{""adm2_code"":29776,""adm2_name"":""Shelby""},{""adm2_code"":30041,""adm2_name"":""Mower""},{""adm2_code"":30810,""adm2_name"":""Atoka""},{""adm2_code"":30822,""adm2_name"":""Coal""},{""adm2_code"":31213,""adm2_name"":""Bell""},{""adm2_code"":31445,""adm2_name"":""Williamson""}]",2022-04-14,2023-09-25
2022-0215-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,"McBride, Nogal Canyon, Hermits Peak Fires",USA,United States of America,Northern America,Americas,"Lincoln, San Miguel Counties (New Mexico)","Ongoing severe drought, strong winds and low relative humidity",,No,No,No,,,Km2,,,,2022,4,12,2022,5,,2,49,600,,649,,,,,155000,161380,96.04634213,"[{""adm2_code"":28787,""adm2_name"":""Santa Cruz""},{""adm2_code"":30486,""adm2_name"":""Lincoln""},{""adm2_code"":30496,""adm2_name"":""San Miguel""}]",2022-04-15,2023-09-25
2022-0219-IND,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,IND,India,Southern Asia,Asia,Assam State,,Flood|Lightening,No,No,No,,,Kph,,,,2022,4,1,2022,4,19,20,,95000,,95000,,,,,,,96.04634213,"[{""adm1_code"":1487,""adm1_name"":""Assam""}]",2022-04-19,2023-09-25
2022-0227-USA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,USA,United States of America,Northern America,Americas,"Alabama, Arkansas, Florida, Mississippi,Oklahoma, and Texas",,Hail,No,No,No,,,Kph,,,,2022,4,15,2022,4,18,,,,,,,,,,882000,918307,96.04634213,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2022-04-22,2023-09-25
2022-0229-COL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,COL,Colombia,Latin America and the Caribbean,Americas,"Nariño department, Melgar Municipality (Tolima Department)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,4,,2022,4,21,5,1,8100,,8101,,,,,,,96.04634213,"[{""adm1_code"":955,""adm1_name"":""Narino""},{""adm2_code"":14344,""adm2_name"":""Melgar""}]",2022-04-22,2023-09-25
2022-0230-UZB,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,UZB,Uzbekistan,Central Asia,Asia,Samarqand and Jizzakh regions,Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,4,20,2022,4,20,5,6,159,,165,,,,,,,96.04634213,"[{""adm1_code"":3292,""adm1_name"":""Samarkand""},{""adm1_code"":39696,""adm1_name"":""Jizzakh""}]",2022-04-22,2023-09-25
2022-0231-BIH,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,BIH,Bosnia and Herzegovina,Southern Europe,Europe,Ljubinje and Capljina,,,No,No,No,,5.6,Moment Magnitude,,,,2022,4,23,2022,4,23,1,2,1050,,1052,,,,,26000,27070,96.04634213,"[{""adm2_code"":6286,""adm2_name"":""Ljubinje""}]",2022-04-26,2023-09-25
2022-0232-COD,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,Bukavu (South Kivu province),Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,4,23,2022,4,23,9,,,,,,,,,,,96.04634213,"[{""adm2_code"":74354,""adm2_name"":""Bukavu""}]",2022-08-04,2023-09-25
2022-0232-RWA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,RWA,Rwanda,Sub-Saharan Africa,Africa,"Nyamasheke, Kicukiro, Gasabo, Ngororero, Kayonza districts",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,4,23,2022,4,24,11,13,,500,513,,,,,,,96.04634213,"[{""adm2_code"":21984,""adm2_name"":""Kayonza""},{""adm2_code"":21977,""adm2_name"":""Gasabo""},{""adm2_code"":21985,""adm2_name"":""Kicukiro""},{""adm2_code"":21990,""adm2_name"":""Ngororero""},{""adm2_code"":21994,""adm2_name"":""Nyamasheke""}]",2022-04-26,2023-09-25
2022-0233-COL,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,COL,Colombia,Latin America and the Caribbean,Americas,"Viotá, Chachipay, Arbeláez Municipalities (Cundimarca)",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,4,21,2022,4,22,12,,,,,,,,,,,96.04634213,"[{""adm2_code"":13841,""adm2_name"":""Arbelaez""},{""adm2_code"":13846,""adm2_name"":""Cachipay""},{""adm2_code"":13947,""adm2_name"":""Viota""}]",2022-04-26,2023-09-25
2022-0239-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm 'Jasmine',MDG,Madagascar,Sub-Saharan Africa,Africa,"Toliara I, Toliara II, Morombe, Sakaraha, Betioky Atsimo, Ankazoabo, Benenitra and Ampanihy",,,No,No,No,,53,Kph,,,,2022,4,26,2022,4,27,12,,4800,,4800,,,,,,,96.04634213,"[{""adm2_code"":154538,""adm2_name"":""Ampanihy Ouest""},{""adm2_code"":154539,""adm2_name"":""Ankazoabo""},{""adm2_code"":154540,""adm2_name"":""Benenitra""},{""adm2_code"":154542,""adm2_name"":""Betioky Atsimo""},{""adm2_code"":154544,""adm2_name"":""Sakaraha""},{""adm2_code"":154545,""adm2_name"":""Toliary-I""},{""adm2_code"":154546,""adm2_name"":""Toliary-II""}]",2022-04-27,2023-09-25
2022-0244-CAN,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,CAN,Canada,Northern America,Americas,"Ontario, Manitoba",,Flood,No,Yes,Yes,,,Kph,,,,2022,4,21,2022,4,24,,,,,,,,,,,,96.04634213,"[{""adm1_code"":827,""adm1_name"":""Manitoba""},{""adm1_code"":833,""adm1_name"":""Ontario""}]",2022-04-29,2023-09-25
2022-0244-USA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,USA,United States of America,Northern America,Americas,"Nebraska, Kansas, Missouri, Dakota, Virginia, North Carolina, Texas, Montana, Minnesota",,Hail,No,No,No,,130,Kph,,,,2022,4,21,2022,4,24,,,,,,,,,,624000,649686,96.04634213,"[{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2022-04-29,2023-09-25
2022-0246-USA,No,nat-cli-wil-wil,Natural,Climatological,Wildfire,Wildfire (General),,Calf Canyon and Hermits Peak Fires,USA,United States of America,Northern America,Americas,"Mora, Colfax, Lincoln, San Miguel, Valencia Counties (New Mexico); Colorado, Nebraska","Hot and dry conditions, severe drought, and very high winds",,No,No,Yes,,,Km2,,,,2022,4,6,2022,6,14,,138,756,,894,,,,,,,96.04634213,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm2_code"":30476,""adm2_name"":""Colfax""},{""adm2_code"":30486,""adm2_name"":""Lincoln""},{""adm2_code"":30490,""adm2_name"":""Mora""},{""adm2_code"":30496,""adm2_name"":""San Miguel""},{""adm2_code"":30504,""adm2_name"":""Valencia""}]",2022-04-29,2023-09-25
2022-0248-IND,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,IND,India,Southern Asia,Asia,"Maharashtra State, West Rajasthan",,,No,No,No,,45,°C,,,,2022,3,,2022,4,,25,,,,,,,,,,,96.04634213,,2022-04-29,2023-09-25
2022-0248-PAK,No,nat-met-ext-hea,Natural,Meteorological,Extreme temperature,Heat wave,,,PAK,Pakistan,Southern Asia,Asia,,,,No,No,No,,50,°C,,,,2022,3,,2022,4,,,,,,,,,,,,,96.04634213,,2022-04-29,2023-09-25
2022-0250-VEN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Americas,"Táchira, Mérida, Trujillo, Zulia, Lara, Falcón, Aragua, Carabobo, Portuguesa, Apure, Vargas and Caracas Capital District",Heavy rain,,No,No,Yes,,,Km2,,,,2022,4,25,2022,6,29,1,,86800,,86800,,,,,,,96.04634213,"[{""adm1_code"":3304,""adm1_name"":""Apure""},{""adm1_code"":3305,""adm1_name"":""Aragua""},{""adm1_code"":3308,""adm1_name"":""Carabobo""},{""adm1_code"":3313,""adm1_name"":""Falcon""},{""adm1_code"":3315,""adm1_name"":""Lara""},{""adm1_code"":3316,""adm1_name"":""Merida""},{""adm1_code"":3320,""adm1_name"":""Portuguesa""},{""adm1_code"":3322,""adm1_name"":""Tachira""},{""adm1_code"":3323,""adm1_name"":""Trujillo""},{""adm1_code"":3325,""adm1_name"":""Zulia""},{""adm1_code"":67152,""adm1_name"":""Vargas""},{""adm1_code"":67153,""adm1_name"":""Distrito Capital""}]",2022-04-29,2024-04-24
2022-0255-COD,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,GLIDE:EP-2022-000202,Bubonic Plague,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Rethy, Angumu (Ituri)",,,No,No,No,,,Vaccinated,,,,2022,4,4,2023,1,,8,607,,,607,,,,,,,96.04634213,"[{""adm2_code"":14992,""adm2_name"":""Ituri""}]",2022-05-02,2023-09-25
2022-0257-NGA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,NGA,Nigeria,Sub-Saharan Africa,Africa,"Mutum Biyu Town area (Gassol Local Government, Taraba State)",,,No,No,No,,,Kph,,,,2022,4,30,2022,4,30,7,,,1500,1500,,,,,,,96.04634213,"[{""adm2_code"":191160,""adm2_name"":""Gassol""}]",2022-05-03,2023-09-25
2022-0258-TZA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,Mbeya and Songwe Regions,Heavy rains,,No,No,No,,,Km2,,,,2022,4,26,2022,5,5,10,,2000,1500,3500,,,,,,,96.04634213,"[{""adm1_code"":48367,""adm1_name"":""Mbeya""}]",2022-05-05,2024-08-27
2022-0259-IRQ,No,nat-met-sto-san,Natural,Meteorological,Storm,Sand/Dust storm,,,IRQ,Iraq,Western Asia,Asia,"Najaf City (Najaf Governorate), Anbar",,,No,No,No,,,Kph,,,,2022,5,1,2022,5,4,1,5000,,,5000,,,,,,,96.04634213,"[{""adm1_code"":1564,""adm1_name"":""Anbar""},{""adm1_code"":1568,""adm1_name"":""Najaf""}]",2022-05-05,2023-09-25
2022-0261-USA,No,nat-met-sto-tor,Natural,Meteorological,Storm,Tornado,,,USA,United States of America,Northern America,Americas,Andover Town (Butler County); Wichita City (Sedgwick County) - Kansas; Texas; Oklahoma,,Hail,No,No,No,,,Kph,,,,2022,4,26,2022,5,5,3,6,300,,306,,,,,583000,606999,96.04634213,"[{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm2_code"":29573,""adm2_name"":""Butler""},{""adm2_code"":29652,""adm2_name"":""Sedgwick""}]",2022-05-05,2023-09-25
2022-0262-ECU,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),GLIDE:FL-2022-000164,,ECU,Ecuador,Latin America and the Caribbean,Americas,"Balao,Quinsaloma, La Maná, Quilanga, Espíndola, Catamayo, Chila, Santa Elena, Camilo Enrique Ponce, Alfredo Baquerizo Moreno, Caluma, Zaruma counties; Cotopaxi, Pichincha,Los Ríos, El Oro provinces",,,No,No,Yes,,,Km2,,,,2022,3,,2022,4,,40,86,26663,,26749,,,,,,,96.04634213,"[{""adm1_code"":1140,""adm1_name"":""Cotopaxi""},{""adm1_code"":22006,""adm1_name"":""Pichincha""},{""adm1_code"":22007,""adm1_name"":""Santa Elena""},{""adm2_code"":22035,""adm2_name"":""Camilo ponce enriquez""},{""adm2_code"":15333,""adm2_name"":""Caluma""},{""adm2_code"":15371,""adm2_name"":""Chilla""},{""adm2_code"":15383,""adm2_name"":""Zaruma""},{""adm2_code"":15447,""adm2_name"":""Catamayo""},{""adm2_code"":15450,""adm2_name"":""Espindola""},{""adm2_code"":15457,""adm2_name"":""Quilanga""},{""adm2_code"":22052,""adm2_name"":""Quinsaloma""},{""adm2_code"":15414,""adm2_name"":""Alfredo Baquerizo Moreno""},{""adm2_code"":15415,""adm2_name"":""Balao""}]",2022-05-05,2023-09-25
2022-0263-COD,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,GLIDE:EP-2022-000205,Ebola Virus Disease,COD,Democratic Republic of the Congo,Sub-Saharan Africa,Africa,"Wangata, Mbandaka, Bolenge (Equateur Province)",,,No,No,No,,2104,Vaccinated,,,,2022,4,23,2022,7,4,5,141,,,141,,,,,,,96.04634213,,2022-05-05,2023-09-25
2022-0264-AFG,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,AFG,Afghanistan,Southern Asia,Asia,"Kandahar, Helmand, Herat, Badakhshan, Takhar, Parwan, Kunduz, Wardak, Baghlan, Faryab, Jawzjan, Badghis, Bamyan",Heavy rains,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2022,5,2,2022,5,7,20,30,780,,810,,,,,,,96.04634213,"[{""adm1_code"":272,""adm1_name"":""Badakhshan""},{""adm1_code"":273,""adm1_name"":""Badghis""},{""adm1_code"":274,""adm1_name"":""Baghlan""},{""adm1_code"":276,""adm1_name"":""Bamyan""},{""adm1_code"":278,""adm1_name"":""Faryab""},{""adm1_code"":281,""adm1_name"":""Hilmand""},{""adm1_code"":283,""adm1_name"":""Jawzjan""},{""adm1_code"":285,""adm1_name"":""Kandahar""},{""adm1_code"":289,""adm1_name"":""Kunduz""},{""adm1_code"":300,""adm1_name"":""Takhar""},{""adm1_code"":302,""adm1_name"":""Wardak""},{""adm1_code"":99880,""adm1_name"":""Parwan""},{""adm2_code"":3561,""adm2_name"":""Herat""}]",2022-05-05,2024-04-24
2022-0265-BRA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,BRA,Brazil,Latin America and the Caribbean,Americas,Florianopolis and Vale do Itajai (Santa Catarina State ),Heavy rain,,No,No,Yes,,,Km2,,,,2022,5,3,2022,5,5,3,,44000,,44000,,,,,93000,96828,96.04634213,"[{""adm2_code"":6934,""adm2_name"":""Valenca""},{""adm2_code"":10773,""adm2_name"":""Florianopolis""},{""adm2_code"":10811,""adm2_name"":""Itajai""}]",2022-05-05,2023-09-25
2022-0266-CAN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CAN,Canada,Northern America,Americas,Southern Manitoba Province,Heavi rains,,No,No,Yes,,,Km2,,,,2022,4,22,2022,4,25,,,1000,,1000,,,,,,,96.04634213,"[{""adm2_code"":12567,""adm2_name"":""Division No.  1""},{""adm2_code"":12568,""adm2_name"":""Division No.  2""},{""adm2_code"":12569,""adm2_name"":""Division No.  3""},{""adm2_code"":12570,""adm2_name"":""Division No.  4""},{""adm2_code"":12571,""adm2_name"":""Division No.  5""},{""adm2_code"":12572,""adm2_name"":""Division No.  6""},{""adm2_code"":12573,""adm2_name"":""Division No.  7""},{""adm2_code"":12574,""adm2_name"":""Division No.  8""},{""adm2_code"":12575,""adm2_name"":""Division No.  9""},{""adm2_code"":12576,""adm2_name"":""Division No. 10""},{""adm2_code"":12577,""adm2_name"":""Division No. 11""},{""adm2_code"":12578,""adm2_name"":""Division No. 12""}]",2022-05-05,2024-04-24
2022-0266-USA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,USA,United States of America,Northern America,Americas,North Dakota and northern Minnesota (central-northern USA),Heavy rains,,No,No,Yes,,,Km2,,,,2022,4,,2022,5,5,,,,,,,,,,,,96.04634213,"[{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3248,""adm1_name"":""North Dakota""}]",2022-05-05,2023-09-25
2022-0271-THA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,THA,Thailand,South-eastern Asia,Asia,"Chiang Mai, Nakhon Phanom, Chumphon, Surat Thani, Nakhon Si Thammarat",,Flood,No,No,No,,,Kph,,,,2022,5,5,2022,5,9,1,,1050,,1050,,,,,,,96.04634213,"[{""adm1_code"":2859,""adm1_name"":""Chiang Mai""},{""adm1_code"":2862,""adm1_name"":""Chumphon""},{""adm1_code"":2877,""adm1_name"":""Nakhon Phanom""},{""adm1_code"":2880,""adm1_name"":""Nakhon Si Thammarat""},{""adm1_code"":2916,""adm1_name"":""Surat Thani""}]",2022-05-10,2023-09-25
2022-0275-RUS,No,nat-cli-wil-for,Natural,Climatological,Wildfire,Forest fire,,,RUS,Russian Federation,Eastern Europe,Europe,"Krasnoïarsk, Kemerovo, Omsk, Kurgan, Irkutsk, and Novosibirsk regions (Siberia)",Violent wind,,No,No,No,,,Km2,,,,2022,5,6,2022,5,10,16,12,,2190,2202,,,,,,,96.04634213,"[{""adm1_code"":2506,""adm1_name"":""Irkutskaya Oblast""},{""adm1_code"":2515,""adm1_name"":""Kemerovskaya Oblast""},{""adm1_code"":2524,""adm1_name"":""Krasnodarskiy Kray""},{""adm1_code"":2526,""adm1_name"":""Kurganskaya Oblast""},{""adm1_code"":2541,""adm1_name"":""Novosibirskaya Oblast""},{""adm1_code"":2542,""adm1_name"":""Omskaya Oblast""}]",2022-05-10,2023-09-25
2022-0282-LBR,No,nat-bio-epi-vir,Natural,Biological,Epidemic,Viral disease,GLIDE:EP-2022-000208,Measles,LBR,Liberia,Sub-Saharan Africa,Africa,"Montserrado, Bong, Margibi, Nimba, Lofa, Grand Cape Mount, Bomi and Grand Bassa",,,No,No,Yes,,,Vaccinated,,,,2022,4,21,2022,7,20,71,5528,,,5528,,,,,,,96.04634213,"[{""adm1_code"":1814,""adm1_name"":""Bomi""},{""adm1_code"":1815,""adm1_name"":""Bong""},{""adm1_code"":1817,""adm1_name"":""Grand Bassa""},{""adm1_code"":1818,""adm1_name"":""Grand Cape Mount""},{""adm1_code"":1821,""adm1_name"":""Lofa""},{""adm1_code"":1822,""adm1_name"":""Margibi""},{""adm1_code"":1824,""adm1_name"":""Montserrado""},{""adm1_code"":1825,""adm1_name"":""Nimba""}]",2022-05-12,2023-09-25
2022-0284-USA,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,USA,United States of America,Northern America,Americas,"Texas, North Carolina, West Virginia, Minnesota, Wisconsin, Oklahoma, Ohio, Pennsylvania",,Flood|Hail,No,No,Yes,,,Kph,,,,2022,5,5,2022,5,11,5,,,,,,,,,1200000,1249397,96.04634213,"[{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2022-05-13,2023-09-25
2022-0292-VNM,No,nat-met-sto-sto,Natural,Meteorological,Storm,Storm (General),,,VNM,Viet Nam,South-eastern Asia,Asia,"Cao Bang, Yen Bai, Lang Son, Quang Ninh, Ha Giang, Bac Kan, Dien Bien",,"Flood|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2022,5,9,2022,5,13,9,,500,,500,,,,,,,96.04634213,"[{""adm1_code"":3328,""adm1_name"":""Bac Kan""},{""adm1_code"":3338,""adm1_name"":""Cao Bang""},{""adm1_code"":3345,""adm1_name"":""Ha Giang""},{""adm1_code"":3360,""adm1_name"":""Lang Son""},{""adm1_code"":3375,""adm1_name"":""Quang Ninh""},{""adm1_code"":3390,""adm1_name"":""Yen Bai""},{""adm1_code"":73936,""adm1_name"":""Dien Bien""}]",2022-05-16,2023-09-25
2022-0293-IND,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,IND,India,Southern Asia,Asia,"Itanagar distrci (Arunchal Pradesh); Dima Hasao, Cachar, Udalguri District (Assam); East Khasi Hills, Ri-Bhoi Districts (Meghalaya); Nagaland; Bihar; Himachal Pradesh; Madhya Pradesh; Gujarat; Maharasthra ",Heavy rains,"Lightening|Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,Kopili river,2022,5,17,2022,10,31,2035,1260,1300000,,1301260,,,,,4200000,4372889,96.04634213,,2022-05-16,2023-09-25
2022-0304-CAN,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,CAN,Canada,Northern America,Americas,"Manitoba, northern Alberta and Northwest Territories","Ice jams, rain and melting snow",,No,No,Yes,,,Km2,,,,2022,5,30,2022,5,31,,,1000,,1000,,,,,36000,37482,96.04634213,"[{""adm1_code"":825,""adm1_name"":""Alberta""},{""adm1_code"":827,""adm1_name"":""Manitoba""},{""adm1_code"":830,""adm1_name"":""Northwest Territories / Territoires du Nord-Ouest""}]",2022-05-20,2023-09-25
2022-0305-THA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,THA,Thailand,South-eastern Asia,Asia,"Phrae, Lampang, Nan, Uttaradit, Phayao and Nakhon Ratchasima provinces",Monsoonal rain,,No,No,No,,,Km2,,,,2022,5,14,2022,5,18,,,1380,,1380,,,,,,,96.04634213,"[{""adm1_code"":2868,""adm1_name"":""Lampang""},{""adm1_code"":2878,""adm1_name"":""Nakhon Ratchasima""},{""adm1_code"":2881,""adm1_name"":""Nan""},{""adm1_code"":2891,""adm1_name"":""Phayao""},{""adm1_code"":2897,""adm1_name"":""Phrae""},{""adm1_code"":2924,""adm1_name"":""Uttaradit""}]",2022-05-20,2023-09-25
