DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,External IDs,Event Name,ISO,Country,Subregion,Region,Location,Origin,Associated Types,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Latitude,Longitude,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
2023-9706-BOL,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2023-000191,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,"Cochabamba, Chuquisaca, La Paz, Oruro, Santa Cruz",El Nino,Heat wave,No,No,Yes,,,Km2,,,,2023,9,,2023,12,,,,1948056,,1948056,,,,,,,100,,2023-11-03,2023-12-21
2023-9868-USA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,USA,United States of America,Northern America,Americas,"Texas, Louisiana, Oklahoma, Kansas, Illinois, Missouri, Nebraska, Washington, Oregon, Montana",,Heat wave,No,No,No,,,Km2,,,,2023,4,1,2023,9,30,247,,,,,,,,,14500000,14500000,100,,2024-01-17,2024-02-27
2023-9872-CHN,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,,,CHN,China,Eastern Asia,Asia,,,,No,No,No,,,Km2,,,,2023,1,1,2023,12,31,,,,,,,,,,2700000,2700000,100,,2024-02-12,2024-03-04
2023-9873-FSM,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2023-000130,,FSM,Micronesia (Federated States of),Micronesia,Oceania,"Chuuk, Kosrae, Pohnpei, Yap",El Nino,,No,No,Yes,,,Km2,,,,2023,9,,2024,3,,,,113000,,113000,,,,,,,100,,2024-02-13,2024-04-03
2023-9878-MOZ,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2024-000073,,MOZ,Mozambique,Sub-Saharan Africa,Africa,"Manica,Tete, Gaza, and Inhambane provinces",El Nino,Food shortage,No,No,No,,,Km2,,,,2023,10,,2024,5,,,,3300000,,3300000,,,,,,,100,,2024-06-07,2024-07-29
2023-9879-BWA,No,nat-cli-dro-dro,Natural,Climatological,Drought,Drought,GLIDE:DR-2024-000091,,BWA,Botswana,Sub-Saharan Africa,Africa,"Southern, North East",,,No,No,Yes,,,Km2,,,,2023,7,,2024,6,,,,37000,,37000,,,,,,,100,,2024-06-12,2024-08-12
2024-0001-JPN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,JPN,Japan,Eastern Asia,Asia,"Noto, Wajima, Suzu (Ishikawa department); Niigata, Toyama, Fukui, Gifu, Osaka and Hyogo Prefectures",,"Fire|Slide (land, mud, snow, rock)|Tsunami/Tidal wave",No,No,No,,7.5,Moment Magnitude,37.495,137.265,,2024,1,2,2024,1,2,252,1182,166947,,168129,,,2000000,,10000000,,,,2024-01-02,2024-08-05
2024-0002-MDG,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Tropical cyclone 'Alvaro',MDG,Madagascar,Sub-Saharan Africa,Africa,"Haute Matsiatra, Atsimo-Andrefana, Menabe, Matsiatra, Ihorombe and Fitovinany.",,,No,No,No,,,Kph,,,,2024,1,1,2024,1,2,10,,25837,,25837,,,,,,,,,2024-01-04,2024-04-16
2024-0004-USA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,USA,United States of America,Northern America,Americas,"New Mexico, Colorado, Kansas, Nebraska, South Dakota, and Iowa; Panama City and Jackson County (Florida), Cottonwood (Alabama), Bamberg (South Carolina), Catawba County (North Craolina). ",Two powerful storm systems,Flood|Severe winter conditions,No,No,No,,,Kph,,,,2024,1,8,2024,1,10,5,11,,,11,,,,,2850000,,,,2024-01-16,2024-07-19
2024-0005-USA,No,nat-met-sto-bli,Natural,Meteorological,Storm,Blizzard/Winter storm,,,USA,United States of America,Northern America,Americas,"Pennsylvania, Massachusetts, New York, Oregon, Maine, Mississippi, Tennessee Arkansas, Illinois, Wisconsin, Washington, Kentucky, New Jersey, Louisiana states.",,Cold wave|Flood|Snow/ice|Transport accident,No,No,Yes,,,Kph,,,,2024,1,9,2024,1,22,61,,,,,,,,,3800000,,,,2024-01-16,2024-08-06
2024-0008-LKA,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,LKA,Sri Lanka,Southern Asia,Asia,Ampara and Badulla districts,Heavy rains and strong winds,"Slide (land, mud, snow, rock)",No,No,No,,,Km2,,,,2024,1,1,2024,1,16,2,,175000,,175000,,,,,,,,,2024-01-16,2024-02-14
2024-0009-MUS,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Belal',MUS,Mauritius,Sub-Saharan Africa,Africa,,,Flood,No,No,No,,,Kph,,,,2024,1,15,2024,1,16,2,,100000,,100000,,,,,,,,,2024-01-19,2024-02-14
2024-0009-REU,No,nat-met-sto-tro,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone 'Belal',REU,Réunion,Sub-Saharan Africa,Africa,,,Flood|Surge,No,No,No,,,Kph,,,,2024,1,15,2024,1,15,4,,700,,700,,,,,,,,,2024-01-19,2024-02-14
2024-0011-COL,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,COL,Colombia,Latin America and the Caribbean,Americas,Carmen de Atrato,,,No,No,No,,,,,,,2024,1,12,2024,1,12,34,19,,,19,,,,,,,,,2024-01-19,2024-05-02
2024-0012-BRA,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,BRA,Brazil,Latin America and the Caribbean,Americas,"Belford Roxo, Duque de Caxias, Nova Iguaçu, Japeri, São João de Meriti, São Gonçalo, Mesquita, Nilópolis, Nova Iguaçu, and Queimados Municipalities (Rio de Janeiro); São Paulo, Santa Catarina, Paraná and Rio Grande do Sul ",Heavy rains,"Lightening|Slide (land, mud, snow, rock)|Storm",No,No,Yes,,,Km2,,,,2024,1,8,2024,1,16,13,,62000,,62000,,,,,,,,,2024-01-19,2024-02-14
2024-0015-ZAF,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,ZAF,South Africa,Sub-Saharan Africa,Africa,"eThekwini Metro, KwaDukuza, and Ndwedwe Local Municipality (KwaZulu-Natal); Durban",Heavy rains,Lightening,No,No,No,,,Km2,,,,2024,1,12,2024,1,19,41,6,750,,756,,,,,,,,"[{""adm1_code"":77311,""adm1_name"":""KwaZulu-Natal""}]",2024-01-19,2024-05-02
2024-0016-BOL,No,nat-hyd-flo-fla,Natural,Hydrological,Flood,Flash flood,,,BOL,Bolivia (Plurinational State of),Latin America and the Caribbean,Americas,Tipuani municipality (La Paz department),Heavy rains,,No,No,No,,,Km2,,,,2024,1,19,2024,1,19,2,6,2500,,2506,,,,,,,,,2024-01-19,2024-04-16
2024-0017-TZA,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,TZA,United Republic of Tanzania,Sub-Saharan Africa,Africa,Bariadi District (Simiyu Region),Heavy rains,,No,No,No,,,,,,,2024,1,13,2024,1,13,22,,,,,,,,,,,,,2024-01-19,2024-02-14
2024-0018-SYR,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flood (General),,,SYR,Syrian Arab Republic,Western Asia,Asia,Idlib (Northwest region),Heavy rains,,No,No,No,,,Km2,,,,2024,1,17,2024,1,25,,,9700,,9700,,,,,,,,,2024-01-19,2024-02-14
2024-0032-CHN,No,nat-hyd-mmw-lan,Natural,Hydrological,Mass movement (wet),Landslide (wet),,,CHN,China,Eastern Asia,Asia,"Liangshui (Zhenxiong county, Yunnan province)",Unknown,,No,No,No,,,,,,,2024,1,22,2024,1,22,44,,500,,500,,,,,,,,,2024-01-22,2024-05-02
2024-0035-CHN,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,CHN,China,Eastern Asia,Asia,Xinjiang Province,,,No,No,No,,5.6,Moment Magnitude,41.219,78.724,,2024,1,23,2024,1,23,6,5,12426,141,12572,,,,,,,,,2024-01-23,2024-04-16
2024-0035-KAZ,No,nat-geo-ear-gro,Natural,Geophysical,Earthquake,Ground movement,,,KAZ,Kazakhstan,Central Asia,Asia,,,,No,No,No,,5.8,Moment Magnitude,41.27,78.621,,2024,1,23,2024,1,23,,67,,,67,,,,,,,,,2024-01-26,2024-04-16
2024-0036-BRA,No,nat-met-sto-sev,Natural,Meteorological,Storm,Severe weather,,,BRA,Brazil,Latin America and the Caribbean,Americas, Estancia de Socorro Brazil Sao Paulo State,,"Flood|Lightening|Slide (land, mud, snow, rock)",No,No,No,,,Kph,,,,2024,1,19,2024,1,22,4,,600,,600,,,,,,,,,2024-01-24,2024-02-14
